Bus_name,Bus_type,Start_time,End_time,Total_duration,Price,Seats_Available,Ratings,Route_link,Route_name,State
Ram Dalal Holidays,Volvo 9600 A/C Semi Sleeper (2+2),20:00,01:05,05h 05m,INR 720,16 Seats available,"4.5
51",https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,Chandrigarh
Laxmi holidays,Volvo A/C Semi Sleeper (2+2),20:00,01:10,05h 10m,INR 499,41 Seats available,"4.1
52",https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,Chandrigarh
Zingbus Plus,Volvo A/C Semi Sleeper (2+2),20:05,01:05,05h 00m,567,30 Seats available,"4.9
78",https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,Chandrigarh
Bharmani Travels,Volvo A/C Semi Sleeper (2+2),20:15,01:10,04h 55m,600,27 Seats available,4.0,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,Chandrigarh
Bedi Travels,Volvo 9600 A/C Semi Sleeper (2+2),20:15,01:45,05h 30m,639,20 Seats available,4.7,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,Chandrigarh
Zingbus Plus,Scania A/C Semi Sleeper (2+2),20:30,01:30,05h 00m,450,30 Seats available,"4.4
79",https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,Chandrigarh
Triptara tour & Travel,Scania Multi-Axle AC Semi Sleeper (2+2),20:30,01:40,05h 10m,INR 550,36 Seats available,"3.5
8",https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,Chandrigarh
Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),20:30,01:50,05h 20m,INR 399,53 Seats available,"4.6
43",https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,Chandrigarh
City Land Travels,Volvo A/C Semi Sleeper (2+2),20:30,01:30,05h 00m,495,27 Seats available,"3.4
18",https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,Chandrigarh
Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),20:30,01:10,04h 40m,INR 750,31 Seats available,"5.0
7",https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,Chandrigarh
Laxmi holidays,Volvo A/C Semi Sleeper (2+2),20:30,01:30,05h 00m,INR 499,41 Seats available,"4.8
40",https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,Chandrigarh
IntrCity SmartBus,Volvo 9600 A/C Semi Sleeper (2+2),20:40,01:55,05h 15m,INR 509,40 Seats available,"4.9
16",https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,Chandrigarh
Ram Dalal Holidays,Volvo 9600 A/C Semi Sleeper (2+2),20:55,02:05,05h 10m,INR 800,37 Seats available,"4.0
4",https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,Chandrigarh
Zingbus Plus,Volvo A/C Semi Sleeper (2+2),20:55,01:30,04h 35m,486,29 Seats available,"4.8
32",https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,Chandrigarh
Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),21:00,02:30,05h 30m,INR 499,37 Seats available,"4.2
11",https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,Chandrigarh
IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),21:00,03:35,06h 35m,INR 349,26 Seats available,"4.6
41",https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,Chandrigarh
Bedi Travels,Volvo 9600 Multi Axle Semi-Sleeper (2+2),21:00,01:45,04h 45m,630,35 Seats available,"5.0
17",https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,Chandrigarh
Laxmi holidays,Volvo A/C Semi Sleeper (2+2),21:00,02:00,05h 00m,INR 799,18 Seats available,"4.2
38",https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,Chandrigarh
Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),21:00,01:55,04h 55m,INR 599,38 Seats available,"4.9
68",https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,Chandrigarh
New Himalaya Travels,Volvo A/C Semi Sleeper (2+2),21:15,01:20,04h 05m,INR 600,26 Seats available,4.4,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,Chandrigarh
Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),21:20,02:00,04h 40m,INR 800,21 Seats available,4.5,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,Chandrigarh
City Land Travels,Volvo A/C Semi Sleeper (2+2),21:20,01:40,04h 20m,585,28 Seats available,3.6,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,Chandrigarh
Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),21:20,02:40,05h 20m,INR 540,49 Seats available,"4.5
24",https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,Chandrigarh
Zingbus Plus,Volvo 9600 A/C Semi Sleeper (2+2),21:25,01:50,04h 25m,450,27 Seats available,"5.0
21",https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,Chandrigarh
Deltin Travels,Scania Multi-Axle AC Semi Sleeper (2+2),21:30,01:59,04h 29m,INR 550,29 Seats available,"4.1
6",https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,Chandrigarh
FlixBus,A/C Seater (2+2),21:30,03:50,06h 20m,INR 364,32 Seats available,"5.0
10",https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,Chandrigarh
Malana Travels,Volvo 9600 Multi Axle Semi-Sleeper (2+2),21:30,02:30,05h 00m,579,28 Seats available,4.3,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,Chandrigarh
Deltin Travels,Volvo 9600 A/C Semi Sleeper (2+2),21:35,02:35,05h 00m,INR 600,30 Seats available,"3.2
12",https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,Chandrigarh
Ram Dalal Holidays,Volvo 9600 Multi Axle Semi-Sleeper (2+2),21:45,02:15,04h 30m,INR 800,30 Seats available,"5.0
25",https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,Chandrigarh
Bedi Travels,Volvo A/C Semi Sleeper (2+2 ),21:45,02:30,04h 45m,630,26 Seats available,"5.0
14",https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,Chandrigarh
Deltin Travels,Volvo 9600 A/C Semi Sleeper (2+2),21:50,02:30,04h 40m,INR 550,35 Seats available,"4.6
9",https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,Chandrigarh
Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),21:50,04:55,07h 05m,INR 500,40 Seats available,"4.8
4",https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,Chandrigarh
Laxmi holidays,VE A/C Seater / Sleeper (2+1),21:50,03:00,05h 10m,INR 789,34 Seats available,"4.7
21",https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,Chandrigarh
Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),21:50,04:45,06h 55m,INR 500,40 Seats available,"4.4
34",https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,Chandrigarh
IntrCity SmartBus,Volvo A/C Semi Sleeper (2+2),21:55,03:05,05h 10m,INR 509,37 Seats available,"4.4
5",https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,Chandrigarh
Zingbus Plus,Volvo A/C Semi Sleeper (2+2),21:55,03:00,05h 05m,450,28 Seats available,"4.9
41",https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,Chandrigarh
Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),22:00,03:15,05h 15m,INR 770,14 Seats available,"4.3
171",https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,Chandrigarh
NueGo,Electric A/C Seater (2+2),22:00,03:15,05h 15m,451,40 Seats available,"4.2
229",https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,Chandrigarh
Laxmi holidays,Bharat Benz A/C Sleeper (2+1),22:00,03:10,05h 10m,INR 845,26 Seats available,"4.9
27",https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,Chandrigarh
Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),22:00,02:50,04h 50m,INR 699,40 Seats available,"4.8
45",https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,Chandrigarh
Holiday Appeal Private Limited,Volvo A/C Semi Sleeper (2+2),22:00,02:30,04h 30m,INR 699,32 Seats available,4.2,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,Chandrigarh
Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),22:00,02:30,04h 30m,INR 700,13 Seats available,4.5,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,Chandrigarh
Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),22:00,03:20,05h 20m,INR 499,41 Seats available,"4.9
19",https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,Chandrigarh
Everest Holidays,Volvo A/C Semi Sleeper (2+2),22:00,02:40,04h 40m,674,28 Seats available,3.4,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,Chandrigarh
Zingbus Plus,Volvo Multi-Axle A/C Semisleeper (2+2),22:05,02:45,04h 40m,567,38 Seats available,"4.9
7",https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,Chandrigarh
Zingbus Plus,Volvo A/C Semi Sleeper (2+2),22:10,03:20,05h 10m,450,28 Seats available,"4.6
12",https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,Chandrigarh
City Land Travels,Volvo A/C B11R Multi Axle Semi Sleeper (2+2),22:20,03:20,05h 00m,585,38 Seats available,3.6,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,Chandrigarh
Deltin Travels,Scania Multi-Axle AC Semi Sleeper (2+2),22:30,03:10,04h 40m,INR 729,24 Seats available,4.1,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,Chandrigarh
City Land Travels,Volvo A/C Semi Sleeper (2+2),22:30,03:00,04h 30m,529,32 Seats available,4.1,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,Chandrigarh
Laxmi holidays,Bharat Benz A/C Sleeper (2+1),22:30,03:45,05h 15m,INR 749,32 Seats available,"4.7
128",https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,Chandrigarh
City Land Travels,Volvo A/C Semi Sleeper (2+2),22:30,02:45,04h 15m,529,31 Seats available,3.6,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,Chandrigarh
Zingbus Plus,Volvo 9600 A/C Semi Sleeper (2+2),22:40,03:40,05h 00m,450,34 Seats available,"4.5
27",https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,Chandrigarh
City Land Travels,Volvo A/C Semi Sleeper (2+2),22:40,03:00,04h 20m,495,35 Seats available,3.6,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,Chandrigarh
Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),22:40,03:50,05h 10m,INR 499,31 Seats available,"4.7
46",https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,Chandrigarh
Golden Temple Express Volvo,Volvo Multi-Axle A/C Semi Sleeper (2+2),22:40,04:00,05h 20m,699,17 Seats available,3.7,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,Chandrigarh
Laxmi holidays,Bharat Benz A/C Semi Sleeper (2+2),22:50,20:20,21h 30m,INR 499,39 Seats available,4.5,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,Chandrigarh
Golden Temple Express Volvo,Volvo Multi-Axle A/C Semi Sleeper (2+2),22:50,04:05,05h 15m,699,23 Seats available,3.7,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,Chandrigarh
Laxmi holidays,Bharat Benz A/C Semi Sleeper (2+2),22:50,04:00,05h 10m,INR 399,39 Seats available,"4.7
15",https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,Chandrigarh
Zingbus Plus,Volvo A/C Semi Sleeper (2+2),22:55,04:15,05h 20m,494,27 Seats available,"4.7
132",https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,Chandrigarh
NueGo,Electric A/C Seater (2+2),23:00,04:35,05h 35m,505,36 Seats available,"3.7
284",https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,Chandrigarh
Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),23:00,04:20,05h 20m,INR 499,40 Seats available,"4.2
40",https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,Chandrigarh
Deltin Travels,Scania Multi-Axle AC Semi Sleeper (2+2),23:00,04:00,05h 00m,INR 550,36 Seats available,4.1,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,Chandrigarh
Deltin Travels,Scania Multi-Axle AC Semi Sleeper (2+2),23:00,04:19,05h 19m,INR 550,35 Seats available,4.1,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,Chandrigarh
Ram Dalal Holidays,Bharat Benz A/C Sleeper (2+1),23:00,04:45,05h 45m,INR 749,21 Seats available,4.5,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,Chandrigarh
Bedi Travels,Volvo A/C Semi Sleeper (2+2 ),23:00,03:50,04h 50m,495,29 Seats available,"5.0
10",https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,Chandrigarh
Laxmi holidays,VE A/C Sleeper (2+1),23:00,04:15,05h 15m,INR 800,27 Seats available,"4.5
341",https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,Chandrigarh
Zingbus Plus,Volvo A/C Semi Sleeper (2+2),23:10,04:40,05h 30m,450,29 Seats available,"4.6
42",https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,Chandrigarh
Khurana Bus Service,Bharat Benz A/C Seater (2+2),23:25,04:10,04h 45m,INR 499,24 Seats available,3.4,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,Chandrigarh
Laxmi holidays,Volvo A/C Semi Sleeper (2+2),23:25,04:15,04h 50m,INR 399,37 Seats available,"4.1
116",https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,Chandrigarh
Khurana Bus Service,Bharat Benz A/C Seater (2+2),23:25,04:20,04h 55m,INR 499,24 Seats available,3.4,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,Chandrigarh
Laxmi holidays,Volvo A/C Semi Sleeper (2+2),23:25,04:40,05h 15m,INR 499,37 Seats available,"4.3
24",https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,Chandrigarh
Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),23:30,04:35,05h 05m,INR 499,50 Seats available,"5.0
16",https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,Chandrigarh
Ram Dalal Holidays,Mercedes Multi-Axle Semi Sleeper (2+2),23:30,04:45,05h 15m,INR 510,34 Seats available,"4.6
30",https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,Chandrigarh
Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),23:30,04:30,05h 00m,INR 399,50 Seats available,"4.6
227",https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,Chandrigarh
Ram Dalal Holidays,Mercedes Multi-Axle Semi Sleeper (2+2),23:30,04:55,05h 25m,INR 510,35 Seats available,"4.2
6",https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,Chandrigarh
Laxmi holidays,Bharat Benz A/C Sleeper (2+1),23:30,04:20,04h 50m,INR 794,29 Seats available,"4.6
177",https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,Chandrigarh
Zingbus Plus,Volvo 9600 A/C Semi Sleeper (2+2),23:40,05:05,05h 25m,450,33 Seats available,"4.6
63",https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,Chandrigarh
Laxmi holidays,Bharat Benz A/C Sleeper (2+1),23:40,04:40,05h 00m,INR 800,30 Seats available,"4.4
170",https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,Chandrigarh
City Land Travels,Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2),23:55,04:25,04h 30m,495,35 Seats available,4.1,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,Chandrigarh
NueGo,Electric A/C Seater (2+2),23:55,05:10,05h 15m,451,39 Seats available,"4.1
443",https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,Chandrigarh
City Land Travels,Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2),23:55,04:10,04h 15m,495,35 Seats available,"3.5
37",https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,Chandrigarh
FlixBus,A/C Seater (2+2),23:55,04:55,05h 00m,INR 437,28 Seats available,"5.0
8",https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,Chandrigarh
VT Bus,Scania Multi-Axle AC Semi Sleeper (2+2),08:45,14:15,05h 30m,351,25 Seats available,New,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,Chandrigarh
Orbit Aviation Pvt. Ltd.,Mercedes Multi-Axle Semi Sleeper (2+2),11:26,16:41,05h 15m,INR 699,53 Seats available, ,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,Chandrigarh
Orbit Aviation Pvt. Ltd.,Mercedes Multi-Axle Semi Sleeper (2+2),11:26,16:31,05h 05m,INR 699,53 Seats available, ,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,Chandrigarh
Big Bus,A/C Seater / Sleeper (2+2),15:30,20:20,04h 50m,INR 695,34 Seats available,2.5,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,Chandrigarh
CAPITAL HOLIDAYS,A/C Seater / Sleeper (2+2),15:30,21:30,06h 00m,629,39 Seats available,2.3,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,Chandrigarh
City Land Travels,Volvo A/C Semi Sleeper (2+2),16:30,22:30,06h 00m,495,30 Seats available,"2.8
16",https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,Chandrigarh
CAPITAL HOLIDAYS,A/C Seater / Sleeper (2+2),17:00,23:00,06h 00m,719,39 Seats available,2.3,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,Chandrigarh
Big Bus,A/C Seater / Sleeper (2+2),17:35,22:25,04h 50m,INR 695,39 Seats available,2.5,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,Chandrigarh
Apex Bus Travels,A/C Seater / Sleeper (2+2),17:45,22:15,04h 30m,INR 699,39 Seats available,2.8,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,Chandrigarh
City Land Travels,Volvo A/C Semi Sleeper (2+2),18:15,23:50,05h 35m,889,31 Seats available,"1.9
4",https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,Chandrigarh
Zakir Flights,Volvo A/C Semi Sleeper (2+2),18:30,00:30,06h 00m,671,29 Seats available,2.9,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,Chandrigarh
Travel hub,Volvo A/C Semi Sleeper (2+2),18:45,01:50,07h 05m,INR 869,32 Seats available,2.6,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,Chandrigarh
PAL Travel Lines,Volvo A/C Semi Sleeper (2+2),19:15,23:45,04h 30m,584,30 Seats available,2.9,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,Chandrigarh
Cab India Travels,Volvo A/C Semi Sleeper (2+2),19:20,01:00,05h 40m,INR 849,41 Seats available,2.8,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,Chandrigarh
City Land Travels,Volvo A/C B11R Multi Axle Semi Sleeper (2+2),19:25,01:05,05h 40m,495,39 Seats available,"2.8
6",https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,Chandrigarh
Apex Bus Travels,A/C Seater / Sleeper (2+2),19:30,00:00,04h 30m,INR 699,40 Seats available,2.8,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,Chandrigarh
SIDDHI VINAYAK TRAVELS,Volvo A/C B11R Multi Axle Semi Sleeper (2+2),19:30,01:15,05h 45m,INR 599,46 Seats available,2.7,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,Chandrigarh
G.T.SHolidays,Bharat Benz A/C Semi Sleeper (2+2),19:30,01:30,06h 00m,809,41 Seats available,2.3,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,Chandrigarh
G.T.SHolidays,Bharat Benz A/C Semi Sleeper (2+2),19:30,00:30,05h 00m,INR 649,29 Seats available,2.3,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,Chandrigarh
ABHI TRAVELS,Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2),19:30,01:00,05h 30m,INR 799,39 Seats available,2.6,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,Chandrigarh
VT Bus,Scania Multi-Axle AC Semi Sleeper (2+2),20:00,01:30,05h 30m,891,39 Seats available,New,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,Chandrigarh
PAL Travel Lines,Volvo A/C Semi Sleeper (2+2),20:15,00:45,04h 30m,584,32 Seats available,2.9,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,Chandrigarh
CAPITAL HOLIDAYS,A/C Seater / Sleeper (2+2),20:30,02:30,06h 00m,719,36 Seats available,2.3,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,Chandrigarh
Northern Travels,Volvo A/C Semi Sleeper (2+2),20:30,01:15,04h 45m,INR 600,35 Seats available,2.7,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,Chandrigarh
G.T.SHolidays,Bharat Benz A/C Semi Sleeper (2+2),20:30,01:30,05h 00m,INR 549,30 Seats available,2.3,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,Chandrigarh
Big Bus,A/C Seater / Sleeper (2+2),20:30,01:20,04h 50m,INR 695,35 Seats available,2.5,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,Chandrigarh
PAL Travel Lines,Scania A/C Semi Sleeper (2+2),20:35,01:05,04h 30m,854,31 Seats available,2.9,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,Chandrigarh
Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),21:00,02:30,05h 30m,INR 630,36 Seats available,"2.1
7",https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,Chandrigarh
DS Hari Travels,A/C Seater / Sleeper (2+2),21:00,02:30,05h 30m,INR 800,48 Seats available,2.5,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,Chandrigarh
Travel hub,Volvo A/C Semi Sleeper (2+2),21:30,04:05,06h 35m,INR 869,21 Seats available,2.6,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,Chandrigarh
Red Apple Bus Service,A/C Seater / Sleeper (2+2),22:00,03:30,05h 30m,INR 899,24 Seats available,1.5,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,Chandrigarh
RK Holiday,A/C Seater / Sleeper (2+2),22:10,03:10,05h 00m,569,40 Seats available,2.8,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,Chandrigarh
